Date,Close,EMA_17
2024-04-01,69702.148438,69702.148438
2024-04-02,65446.972656,69229.35112888888
2024-04-03,65980.8125,68868.40239234567
2024-04-04,68508.84375,68828.45143208504
2024-04-05,67837.640625,68718.36134240893
2024-04-06,68896.109375,68738.11112380793
2024-04-07,69362.554688,68807.49374205149
2024-04-08,71631.359375,69121.25659015687
2024-04-09,69139.015625,69123.22981625055
2024-04-10,70587.882813,69285.9690381116
2024-04-11,70060.609375,69372.04018665475
2024-04-12,67195.867188,69130.24318680422
2024-04-13,63821.472656,68540.37979449263
2024-04-14,65738.726563,68229.08499099345
2024-04-15,63426.210938,67695.43231843862
2024-04-16,63811.863281,67263.9246476121
2024-04-17,61276.691406,66598.6765096552
2024-04-18,63512.753906,66255.79622036018
2024-04-19,63843.570313,65987.77111954238
2024-04-20,64994.441406,65877.401151371
2024-04-21,64926.644531,65771.76152688533
2024-04-22,66837.679688,65890.19687812029
2024-04-23,66407.273438,65947.64982921803
2024-04-24,64276.898438,65762.01078574936
2024-04-25,64481.707031,65619.75481299942
2024-04-26,63755.320313,65412.595424110594
2024-04-27,63419.140625,65191.100446431636
2024-04-28,63113.230469,64960.22600449478
2024-04-29,63841.121094,64835.8810144398
2024-04-30,60636.855469,64369.32262050204
2024-05-01,58254.011719,63689.84363144625
2024-05-02,59123.433594,63182.464738396666
2024-05-03,62889.835938,63149.95042724148
2024-05-04,63891.472656,63232.34178599242
2024-05-05,64031.132813,63321.096344548816
2024-05-06,63161.949219,63303.413330598945
2024-05-07,62334.816406,63195.79145008795
2024-05-08,61187.941406,62972.69700074484
2024-05-09,63049.960938,62981.28188266208
2024-05-10,60792.777344,62738.11471169962
2024-05-11,60793.710938,62522.069847955216
2024-05-12,61448.394531,62402.77259051574
2024-05-13,62901.449219,62458.181104791765
2024-05-14,61552.789063,62357.58198903712
2024-05-15,66267.492188,62792.01645558855
2024-05-16,65231.582031,63063.07929730093
2024-05-17,67051.875,63506.27881982305
2024-05-18,66940.804688,63887.89280517604
2024-05-19,66278.367188,64153.50106993425
2024-05-20,71448.195313,64964.02265249711
2024-05-21,70136.53125,65538.74582999742
2024-05-22,69122.335938,65936.92250866437
2024-05-23,67929.5625,66158.3269521461
2024-05-24,68526.101563,66421.41302001875
2024-05-25,69265.945313,66737.47216368333
2024-05-26,68518.09375,66935.3190066074
2024-05-27,69394.554688,67208.56741565102
2024-05-28,68296.21875,67329.41756391202
2024-05-29,67578.09375,67357.04825125512
2024-05-30,68364.992188,67469.04202200455
2024-05-31,67491.414063,67471.52780433737
2024-06-01,67706.9375,67497.68443718877
2024-06-02,67751.601563,67525.8974511678
2024-06-03,68804.78125,67667.99565103804
2024-06-04,70567.765625,67990.19231481159
2024-06-05,71082.820313,68333.81764794364
2024-06-06,70757.164063,68603.07836072767
2024-06-07,69342.585938,68685.24586931348
2024-06-08,69305.773438,68754.19337694532
2024-06-09,69647.992188,68853.50435595139
2024-06-10,69512.28125,68926.70178862345
2024-06-11,67332.03125,68749.51617322084
2024-06-12,68241.1875,68693.03520952963
2024-06-13,66756.398438,68477.85334602633
2024-06-14,66011.09375,68203.76894646784
2024-06-15,66191.0,67980.12795241586
2024-06-16,66639.046875,67831.1189438141
2024-06-17,66490.296875,67682.13871394587
2024-06-18,65140.746094,67399.7617561741
2024-06-19,64960.296875,67128.71010271032
2024-06-20,64828.65625,66873.14856352028
2024-06-21,64096.199219,66564.59863635137
2024-06-22,64252.578125,66307.70746842344
2024-06-23,63180.796875,65960.27295804306
2024-06-24,60277.414063,65328.84419192716
2024-06-25,61804.640625,64937.266017824135
2024-06-26,60811.277344,64478.822831843674
2024-06-27,61604.800781,64159.487048416595
2024-06-28,60320.136719,63732.892567370305
2024-06-29,60887.378906,63416.7243827736
2024-06-30,,63416.7243827736
2024-07-01,63263.613281,63397.84767159603
