Date,Close,EMA_1,EMA_2,EMA_3,EMA_4,EMA_5,EMA_6,EMA_7,EMA_8,EMA_9,EMA_10,EMA_11,EMA_12,EMA_13,EMA_14,EMA_15,EMA_16,EMA_17,EMA_18,EMA_19,EMA_20,EMA_21,EMA_22,EMA_23,EMA_24,EMA_25,EMA_26,EMA_27,EMA_28,EMA_29,EMA_30
2023-07-11,30620.951172,30620.951172,30529.403341067842,30473.556068482423,30444.85217131522,30432.778361016484,30430.020608315954,30432.23179867799,30436.967008681182,30442.874256816453,30449.21099307731,30455.57366533177,30461.74845826551,30467.62845389395,30473.167106934827,30478.35177891135,30483.188516240345,30487.69322969977,30491.88657133734,30495.790973530966,30499.42896444568,30502.822241430866,30505.991195077433,30508.95469995042,30511.730061005426,30514.333048438966,30516.77798020886,30519.077827627876,30521.24432936389,30523.288105296495,30525.21876544755
2023-07-12,30391.646484,30391.646484,30437.565436355948,30432.601276241214,30423.56989638913,30419.067735344324,30419.056572797108,30422.085470008493,30426.895780974253,30432.628702253165,30438.744718699618,30444.91913510981,30450.96353914774,30456.773886766245,30462.297690543517,30467.513617047432,30472.41886538854,30477.02136906646,30481.334983196568,30485.37652457787,30489.163966307995,30492.715354391694,30496.048176722874,30499.179015287882,30502.123374844992,30504.8956204052,30507.508980489685,30509.975588797315,30512.306546925,30514.511997210062,30516.601198902546
2023-07-13,31476.048828,31476.048828,31129.88769745198,30954.325052120606,30844.561469033477,30771.39476622955,30721.054359997936,30685.57630950637,30660.04090253553,30641.312727402536,30627.34546584514,30616.77408392484,30608.66896820193,30602.384592656785,30597.46450887105,30593.580518416504,30590.492978636947,30588.024420059075,30586.04170370219,30584.443754920085,30583.153000754854,30582.109306537903,30581.265624660016,30580.58483301389,30580.037411097393,30579.59971329711,30579.252672897856,30578.980820168937,30578.771531826722,30578.61445259606,30578.501045941095
2023-07-14,30334.068359,30334.068359,30599.34147181733,30644.1967055603,30640.364225020086,30625.619297153036,30610.486931141382,30597.69932187978,30587.602559527633,30579.86385372203,30574.02235550966,30569.656463104035,30566.422720632403,30564.053702134388,30562.345022221576,30561.14149848944,30560.325376326717,30559.807079941398,30559.51819373354,30559.406215328076,30559.43065392106,30559.560129489,30559.7702102548,30560.041793512733,30560.359886929604,30560.712686043487,30561.090871868386,30561.487072942586,30561.89545094212,30562.311379689654,30562.731195170705
2023-07-15,30295.806641,30295.806641,30396.98491793911,30470.001673280152,30502.541191412052,30515.681745102025,30520.578276815275,30522.226151659834,30522.759022077047,30523.052411177625,30523.437680144267,30524.014826086695,30524.789477612034,30525.732693400907,30526.806571392033,30527.97464130326,30529.205525111807,30530.473697836795,30531.75908291948,30533.04625789527,30534.323605071433,30535.582539626364,30536.816856406556,30538.022197470003,30539.195627255238,30540.335297963222,30541.440188100358,30542.509899232402,30543.54449853232,30544.544397110345,30545.510256191952
2023-07-16,30249.132813,30249.132813,30298.4168479797,30359.567243140074,30401.177840047232,30426.83210106802,30443.02243001091,30453.952816994875,30461.9531978377,30468.2684915421,30473.564067936215,30478.201157238913,30482.380759979413,30486.218424772207,30489.78340360643,30493.11941276535,30496.255794275123,30499.213599521594,30502.008949243747,30504.654913405742,30507.162577255105,30509.541655387602,30511.800852632074,30513.9480820975,30515.99060211482,30517.935106812205,30519.787789944774,30521.554393072944,30523.240244357676,30524.85029150299,30526.38913082473
2023-07-17,30145.888672,30145.888672,30196.73139732657,30252.727957570038,30299.06217282834,30333.184291378682,30358.127070579223,30376.936780746157,30391.716636540434,30403.792527633683,30413.98672322054,30422.815743032428,30430.61274644412,30437.599888661895,30443.930772725573,30449.715570169683,30455.03613283099,30459.955274241416,30464.52260427072,30468.77828926517,30472.75553865938,30476.482293261455,30479.98240214233,30483.276464589373,30486.382447705637,30489.316150288192,30492.091558985903,30494.72112728202,30497.21599798818,30499.586183536125,30501.84071412636
2023-07-18,29856.5625,29856.5625,29969.95213244219,30054.64522878502,30122.062303697003,30174.310360919124,30214.822907556587,30246.84321055962,30272.793495087004,30294.34652210695,30312.63686445317,30328.440202527025,30342.297323914256,30354.594547424484,30365.61500302883,30375.571436398473,30384.627470144987,30392.911632659034,30400.526803821173,30407.556710338653,30414.070487358487,30420.125948419503,30425.771975869087,30431.05030087359,30435.996851889187,30440.64279257372,30445.015332394356,30449.138368190448,30453.032998126924,30456.71793796705,30460.20986160208
2023-07-19,29913.923828,29913.923828,29932.59992948073,29984.28452839251,30038.8069134182,30087.514849946085,30128.85174196899,30163.613364919715,30193.04468017878,30218.26198328556,30240.143585098045,30259.354140105854,30276.393709158216,30291.641587506703,30305.389513024988,30317.865485348666,30329.250571069104,30339.690765474694,30349.30543794526,30358.19342210479,30366.43747218149,30374.10757383591,30381.263441271778,30387.956428134123,30394.23100997805,30400.125949144975,30405.675220957735,30410.908758176844,30415.85305535955,30420.531663969246,30424.96560136969
2023-07-20,29792.015625,29792.015625,29838.87705982691,29888.150076696256,29940.09039805092,29989.015108297393,30032.612851406422,30070.713929939786,30103.927112361274,30133.01271162845,30158.665774171128,30181.464387588214,30201.874003903107,30220.266450005747,30236.939661288325,30252.13425280508,30266.046459766854,30278.837972088615,30290.643352372073,30301.57564239431,30311.730629592777,30321.190123941735,30330.02450072641,30338.29469453961,30346.05377917981,30353.348231903055,30360.218954590495,30366.70210580707,30372.82978430027,30378.63059470463,30384.130119023263
2023-07-21,29908.744141,29908.744141,29885.455113942306,29898.44710884813,29927.551895230554,29962.258119198264,29997.2217912903,30030.221482704837,30060.553118725435,30088.15899750276,30113.22547723092,30136.011013156847,30156.777101918015,30175.763263004927,30193.180258583216,30209.210488829445,30224.010892853104,30237.71643530099,30250.44343538554,30262.29249225488,30273.350964012512,30283.695034583394,30293.39142596759,30302.498815077975,30311.069008125425,30319.147917218208,30326.776375806014,30333.990822606567,30340.82387786577,30347.304831124322,30353.46005592499
2023-07-22,29771.802734,29771.802734,29809.686860647438,29835.124921424067,29865.252230738333,29898.772990798847,29932.816346350213,29965.61679552863,29996.386366564228,30024.88774480221,30051.1486148253,30075.309633297373,30097.550276084476,30118.054616004225,30136.996588638787,30154.534519475765,30170.80993298803,30185.948246267544,30200.060203660745,30213.243516429393,30225.584465916083,30237.159370893994,30248.03588753563,30258.27414165481,30267.92770619539,30277.04444158604,30285.667217153718,30293.834530563243,30301.581040357785,30308.938024649367,30315.93377709112
2023-07-23,30084.539063,30084.539063,29992.921662215813,29959.831992212035,29952.966963643,29960.6950148659,29976.165693964438,29995.34736239647,30015.975854661065,30036.81800844177,30057.219605402515,30076.847871581143,30095.548550994557,30113.266679860768,30130.00225188695,30145.785087416294,30160.66041887179,30174.680559237815,30187.900083591194,30200.373071086455,30212.151570400267,30223.284797449083,30233.81877235862,30243.796218433574,30253.25661473976,30262.23633554096,30270.768835364554,30278.884854308726,30286.612628126215,30293.97809387274,30301.005085859437
2023-07-24,29176.916016,29176.916016,29448.917898071937,29568.374004106015,29642.5465845858,29699.43534857727,29747.808643117456,29790.739525797355,29829.518112736383,29864.837609953418,29897.16440732933,29926.859228984285,29954.2204686877,29979.50229930923,30002.924087102023,30024.676453489257,30044.925783239814,30063.81783221139,30081.48070805528,30098.02736557781,30113.55770807643,30128.160362771894,30141.914184849174,30154.88953489744,30167.14936684058,30178.750157114737,30189.74270059681,30200.17279442953,30210.081827289923,30219.507288681227,30228.483210384635
2023-07-25,29227.390625,29227.390625,29301.233049357314,29397.882314553008,29476.48420075148,29542.087107384847,29599.11778079818,29649.902300598016,29695.71200435052,29737.348212962737,29775.38735599672,29810.28112832024,29842.400492735746,29872.057774407913,29899.51962548842,29925.0157249281,29948.74517638807,29970.881475854567,29991.5764887863,30010.96369152003,30029.16084302153,30046.27220479263,30062.390397036204,30077.597959072653,30091.968667493333,30105.568654644376,30118.457361663714,30130.688353755995,30142.310020235444,30153.366177769145,30163.896591972723
2023-07-26,29354.972656,29354.972656,29337.059453785772,29376.427485276505,29427.879582850892,29479.7156235899,29529.362030855842,29576.169889448513,29619.992149161517,29660.873101570192,29698.94831963368,29734.396382933533,29767.4115947764,29798.188471778212,29826.913362889965,29853.76034131209,29878.88958575418,29902.44716253739,29924.56555901932,29945.36458796803,29964.952444257575,29983.426791266025,30000.875810859146,30017.379183816596,30033.008986573866,30047.830500902503,30061.90293902196,30075.280089630567,30088.01089166748,30100.139942984537,30111.707950942226
2023-07-27,29210.689453,29210.689453,29252.812786595256,29293.558469138254,29341.003530910533,29390.040233393265,29438.31272289703,29484.799780336383,29529.035994458958,29570.836371856156,29610.173980245738,29647.11189461128,29681.762034503106,29714.260040524183,29744.75017490464,29773.376480273077,29800.277805430156,29825.585194811014,29849.420705754128,29871.897074471228,29893.117873661617,29913.17794233275,29932.163953654006,29950.155039581878,29967.223423887957,29983.435035679235,29998.850088205516,30013.523615585527,30027.505964862827,30040.843243652234,30053.577725268537
2023-07-28,29319.246094,29319.246094,29297.101658198415,29306.402281569128,29332.300556146318,29366.442186928845,29404.293686069308,29443.411358752288,29482.416016579187,29520.518316284924,29557.27800092833,29592.4675945094,29625.99035134878,29657.829476735016,29688.016297450686,29716.61018198894,29743.68583937955,29769.3252947209,29793.61285188527,29816.631976424105,29838.463418455747,29859.18413793886,29878.866748466702,29897.57929411672,29915.38523749692,29932.343578626987,29948.5090515977,29963.932364043703,29978.660456527457,29992.73676700875,30006.20149099315
2023-07-29,29356.917969,29356.917969,29336.979198732806,29331.660125284565,29342.147521287792,29363.267447619233,29390.75776690665,29421.788011314216,29454.52756156159,29487.79824682794,29520.848904214086,29553.209323591167,29584.5946002182,29614.84211848716,29643.869853657263,29671.648655365323,29698.183736981955,29723.502258529687,29747.644969476296,29770.660575681697,29792.60194707901,29813.523577126238,29833.479898078294,29852.524183690326,29870.70785601717,29888.080070194144,29904.687489923796,29920.574192969154,29935.781664284183,29950.3488471415,29964.31223150972
2023-07-30,29275.308594,29275.308594,29295.86546224427,29303.48435964228,29315.411950372672,29333.947829746157,29357.77228893332,29385.168156985663,29414.701124325682,29445.300316262354,29476.205211447887,29506.892535325973,29537.01213772309,29566.33732927471,29594.728352369628,29622.106147694656,29648.43372016055,29673.70296247083,29697.925351005106,29721.125377513526,29743.335913452436,29764.59494229658,29784.94326294105,29804.422884549465,29823.075915055797,29840.943802794598,29858.066830966476,29874.483793042786,29890.231797368033,29905.346163598733,29919.86038392845
2023-07-31,29230.111328,29230.111328,29252.02937274809,29266.79784382114,29281.291701423605,29299.33566249744,29321.297728666657,29346.403949739248,29373.68116958664,29402.262518609885,29431.460869002814,29460.762334104977,29489.79662853492,29518.305043378325,29546.112749120344,29573.106795232823,29599.219321082837,29624.41500308518,29648.681769636147,29672.023972562176,29694.457381504584,29716.00552281507,29736.697007728788,29756.563588170342,29775.638748091333,29793.956689348863,29811.551608524514,29828.457188396875,29844.706247756443,29860.33050789215,29875.360444836297
2023-08-01,29675.732422,29675.732422,29534.498072249364,29471.265132910572,29439.067989654162,29424.801248998298,29422.564783904756,29428.736067804435,29440.803670122943,29456.95649928791,29475.873878638664,29496.59068208748,29518.402135221855,29540.79466889571,29563.395372170966,29585.93499857872,29608.22086236721,29630.11693852016,29651.52920672708,29672.39481750596,29692.674052027956,29712.344331831882,29731.395739404546,29749.827657656147,29767.646242004026,29784.862514937413,29801.490928041218,29817.548276511385,29833.052880462896,29848.023968832676,29862.48121755654
2023-08-02,29151.958984,29151.958984,29279.472013416456,29311.612058455285,29324.224387392496,29333.8538273322,29345.248841074826,29359.541796853326,29376.615962095624,29395.95699623033,29416.980261431632,29439.152065739567,29462.02626580311,29485.24671391061,29508.537187081503,29531.68799675638,29554.542994324005,29576.98827690681,29598.94286749265,29620.351234155365,29641.177378882436,29661.40020930171,29681.00993458676,29700.0052681848,29718.391261363704,29736.17762794223,29753.377450704833,29770.006184189144,29786.080887603384,29801.6196365105,29816.641073456118
2023-08-03,29178.679688,29178.679688,29212.277129805487,29245.145873227644,29266.0065076355,29282.12911422147,29297.65765448202,29314.326269639994,29332.630123407707,29352.501534584266,29373.65288444406,29395.74000278297,29418.434484602632,29441.451424494808,29464.55618720397,29487.561958161834,29510.3237818153,29532.731767028275,29554.70463807237,29576.18407953983,29597.129979750775,29617.51652554701,29637.32904357922,29656.561469836066,29675.21433549461,29693.293171023597,29710.80724606003,29727.768577318493,29744.1911496997,29760.0903066098,29775.482274394435
2023-08-04,29074.091797,29074.091797,29120.15357460183,29159.618835113823,29189.240623381298,29212.783341814316,29233.781695201444,29254.267651479997,29275.17716198377,29296.819587067414,29319.187232181503,29342.13196848581,29365.45868650992,29388.971477709838,29412.49426851011,29435.878188016606,29459.00237183703,29481.771770358464,29504.11381269633,29525.97485128585,29547.316819488795,29568.11427749728,29588.351891702765,29608.02233043306,29627.12453241504,29645.662296098708,29663.64313872225,29681.077378724316,29697.97740123765,29714.357072635812,29730.23127585286
2023-08-05,29042.126953,29042.126953,29068.135826867278,29100.872894056913,29130.39515522878,29155.89787887621,29179.023197429604,29201.232476859997,29223.388226654046,29245.881060253934,29268.812635966682,29292.13113257151,29315.715342893007,29339.42225989415,29363.11195977543,29386.65928363953,29409.958204915023,29432.92234620752,29455.48361693882,29477.590061457264,29499.203498870815,29520.297247997525,29540.854070946003,29560.864382313637,29580.324726061837,29599.23650047573,29617.604902742823,29635.43806260115,29652.74633584195,29669.541731326757,29685.837448572034
2023-08-06,29041.855469,29041.855469,29050.615588289093,29071.364181528457,29094.97928073727,29117.883742250808,29139.832417878286,29161.388224894996,29183.047613842034,29205.07594200315,29227.54769651819,29250.41852197626,29273.583054601775,29296.912718337844,29320.277761005374,29343.558806809586,29366.652000689726,29389.47047096224,29411.94381189263,29434.016602211537,29455.646543645023,29476.80254081593,29497.46288816809,29517.6136395375,29537.24718549689,29556.36103651606,29574.956796539653,29593.039305915354,29610.61593123216,29627.695980504974,29644.290224083517
2023-08-07,29180.578125,29180.578125,29137.257279429698,29125.97115326423,29129.21881844236,29138.781869833874,29151.474048484488,29166.185699921247,29182.498838543805,29200.176378602522,29219.00777442397,29238.77845581355,29259.27460389381,29280.29349071815,29301.651142871324,29323.186221583386,29344.760956490933,29366.260210299766,29387.58952906183,29408.672754490384,29429.449551393118,29449.873048469028,29469.907691370867,29489.527346659375,29508.71366065714,29527.454658707135,29545.74356161079,29563.57779299283,29580.95815149201,29597.888123471308,29614.37331446523
2023-08-08,29765.492188,29765.492188,29556.0805518099,29445.731670632114,29383.728166265417,29347.685309222583,29326.907802631777,29316.012321940936,29312.052916200737,29313.23954048202,29318.36857689234,29326.564077844625,29337.15423221784,29349.607590329848,29363.49661555515,29378.474467385462,29394.258748433174,29410.619318933124,29427.36875631848,29444.354697841347,29461.453612022346,29478.565697517297,29495.61069107775,29512.52441677109,29529.25594284457,29545.765237883512,29562.02123763962,29578.000249779056,29593.684636768423,29609.06172777322,29624.12291920941
2023-08-09,29561.494141,29561.494141,29559.68961126997,29503.61290581606,29454.83455615925,29418.954919815056,29393.93247073698,29377.3827767057,29367.48429948946,29362.89046058562,29362.57322491191,29365.719088370523,29371.66806433817,29379.877097568442,29389.89628561446,29401.35192658728,29413.933500499857,29427.383188051663,29441.4872178639,29456.068642157214,29470.98128144879,29486.104646924814,29501.339686723164,29516.6052271235,29531.834998697006,29546.975153507858,29561.98219344409,29576.821242009122,29591.464602577496,29605.890555321672,29620.08235287332
2023-08-10,29429.591797,29429.591797,29472.957735089993,29466.60235140803,29444.737452495552,29422.500545543375,29404.120849669274,29390.435031779278,29381.285965602914,29376.230727868497,29374.758419837017,29376.36453980877,29380.579407824604,29386.97919748724,29395.189020465867,29404.881910388867,29415.775653029286,29427.628589045922,29440.23506829928,29453.420957641494,29467.039425787,29480.967115113468,29495.100739790716,29509.35410794654,29523.655542561246,29537.945664545718,29552.175497411197,29566.3048530799,29580.30096081353,29594.137304766893,29607.79263959117
2023-08-11,29397.714844,29397.714844,29422.79580769666,29432.158597704016,29425.92840909733,29414.238645028916,29402.290562335194,29392.254984834457,29384.936827468933,29380.527551094798,29378.932315139376,29379.92292384064,29383.215628774666,29388.512861274776,29395.525796937083,29403.986027090257,29413.650851967017,29424.304839596374,29435.759255215144,29447.850346277344,29460.437084664427,29473.398726830426,29486.63240102631,29500.05083595099,29513.580286676348,29527.158678349893,29540.733967528886,29554.262709574192,29567.708814826387,29581.0424740491,29594.239233424
2023-08-12,29415.964844,29415.964844,29418.241831898886,29424.061720852005,29421.942983058398,29414.814044685943,29406.19749995371,29398.18244962584,29391.831942253615,29387.61500967584,29385.66550220494,29385.92991053387,29388.253969578564,29392.434573092665,29398.25100321214,29405.483379203975,29413.923086323837,29423.378173418998,29433.67563298197,29444.66179604961,29456.201633172575,29468.177464754932,29480.4873960675,29493.043669955074,29505.77105126224,29518.605306476828,29531.49181023045,29544.38429060461,29557.243713390082,29570.037298712494,29582.737659912775
2023-08-13,29282.914063,29282.914063,29328.023319299627,29353.487891926,29366.331415035038,29370.847384123965,29370.97366082408,29369.36535296938,29367.627969086145,29366.674820340675,29366.983422349495,29368.760602611557,29372.047830104937,29376.788785936573,29382.872744517186,29390.16221467848,29398.510260050443,29407.771050039108,29417.8059940365,29428.48702274465,29439.6980550609,29451.335337322664,29463.307106235545,29475.532869375482,29487.942492201262,29500.475210824767,29513.078643768935,29525.70784577571,29538.324427156283,29550.895749664993,29563.394202047435
2023-08-14,29408.443359,29408.443359,29381.636679099876,29380.965625463003,29383.176192621024,29383.37937574931,29381.679288874344,29379.134854477037,29376.69805573367,29375.02852807254,29374.521592649584,29375.374395342966,29377.64714224264,29381.31086780278,29386.282159781564,29392.44735771867,29399.678859926862,29407.84575103476,29416.82045350634,29426.482656370186,29436.721417340814,29447.436066566057,29458.536345606368,29469.94207684419,29481.58256154516,29493.395837607477,29505.327881934198,29517.331811006017,29529.36711211102,29541.39892362066,29553.397373463733
2023-08-15,29170.347656,29170.347656,29240.777330366625,29275.656640731504,29298.044777972616,29312.368802499543,29321.298822338817,29326.93805485778,29330.84241134841,29334.092353658034,29337.399058713294,29341.20327211914,29345.754913589928,29351.173266116668,29357.49089261069,29364.684895003837,29372.698718288408,29381.457073808677,29390.875948505673,29400.86915633317,29411.352487689306,29422.24621106005,29433.476459553644,29444.97587510717,29456.68376910155,29468.545977483827,29480.514531865,29492.547228505588,29504.607149620606,29516.66217244595,29528.684488466075
2023-08-16,28701.779297,28701.779297,28881.44530812221,28988.717968865752,29059.53858558357,29108.83896733303,29144.29324367058,29170.648365393336,29191.050608159876,29207.62974232643,29221.831829310875,29234.632609599284,29246.681741806864,29258.402699100003,29270.0626798626,29281.82169525336,29293.76702166624,29305.937320829933,29318.339458873495,29330.960170399856,29343.77408857604,29356.749218872774,29369.850619331588,29383.04282693157,29396.291411333426,29409.56392513892,29422.830440393518,29436.06380482662,29449.23971150884,29462.33664741622,29475.33576643601
2023-08-17,26664.550781,26664.550781,27403.51562337407,27826.634374932877,28101.543463750142,28294.076238555357,28435.795397193273,28544.123969295004,28629.60620212435,28699.013950061144,28756.871638708897,28806.28563816607,28849.430824759653,28887.85242508572,28922.66109334759,28954.66283097169,28984.4474639408,29012.449927515496,29038.993282255233,29064.31923145987,29088.609964044987,29112.003906338883,29134.607155128844,29156.50182310394,29177.752160906755,29198.409067897464,29218.51342858659,29238.098588839006,29257.19219905995,29275.81758965514,29293.99479963369
2023-08-18,26049.556641,26049.556641,26500.876301791355,26938.095507966438,27280.748734650086,27545.903039370238,27754.012895423766,27920.482137221254,28056.261855207827,28169.122488248915,28264.63254821637,28346.83080530506,28418.680950335092,28482.38159878776,28539.580499701246,28591.524557225228,28639.166190653646,28683.239562347106,28724.31574107047,28762.842972413884,28799.17631423118,28833.599609489895,28866.341893030687,28897.589724595276,28927.496519314216,28956.189650443815,28983.77588876536,29010.34559256479,29035.975953676505,29060.733526411463,29084.676208754096
2023-08-19,26096.205078,26096.205078,26231.09548593045,26517.15029298322,26806.93127199005,27062.67038558016,27280.353519016975,27464.41287241594,27620.693682494977,27754.539006199135,27870.37300817703,27971.726517420884,28061.37696997585,28141.499238675224,28213.79711014108,28279.609622322074,28339.994295047334,28395.791286308537,28447.672513378842,28496.179182972497,28541.75048220916,28584.74556117263,28625.460430854106,28664.14100404567,28700.99320400908,28736.190837178907,28769.881754634593,28802.192698667306,28833.23313466433,28863.098296517364,28891.871619673188
2023-08-20,26189.583984,26189.583984,26203.42115131015,26353.36713849161,26559.99235679403,26771.641585053443,26968.705080440697,27145.705650311953,27302.669305051648,27441.54800175931,27564.775003781204,27674.702761850738,27773.408818287255,27862.65420229305,27943.902026655604,28018.356417531813,28087.004846688822,28150.657141607586,28209.978983970545,28265.519663075247,28317.73462523686,28367.003599611482,28413.645087649402,28457.92791904186,28500.080466408355,28540.298002318992,28578.748586439437,28615.577790476786,28650.91250358403,28684.864009016208,28717.53048188782
2023-08-21,26124.140625,26124.140625,26150.567467103385,26238.753881745804,26385.651664076417,26555.807931702297,26727.400950314783,26890.314393983965,27040.77404281795,27178.06652640745,27302.84148036644,27416.27573904228,27519.675250089214,27614.29511982262,27701.267173101525,27781.579443465336,27856.079644137197,27925.488639762298,27990.41705144733,28051.381759267722,28108.820910928585,28163.106965555893,28214.557743071193,28263.44564453837,28310.005279095687,28354.439742525225,28396.92577448096,28437.61799294273,28476.65237402651,28514.14911674846,28550.2150072499
2023-08-22,26031.65625,26031.65625,26071.293322367797,26135.205065872902,26244.05349844585,26381.0907044682,26528.616750224843,26675.649857987974,26816.52564441396,26948.78447112596,27071.716893027085,27185.5058242019,27290.74925007549,27388.203852705105,27478.652383354656,27562.83904428217,27641.441597768113,27715.062818677598,27784.231703926558,27849.409208340952,27910.995705125864,27969.338718687173,28024.740221934568,28077.463194993503,28127.737356768033,28175.764089254055,28221.720624519407,28265.763582732536,28308.031951679855,28348.649592298563,28387.727345491843
2023-08-23,26431.640625,26431.640625,26311.524857455934,26283.42284543645,26319.088349067508,26397.9406779788,26500.909285874888,26614.64754974098,26730.995640099747,26845.35570190077,26955.33938974943,27059.861624334917,27158.578692371568,27251.551963032947,27339.050815574035,27421.4392418719,27499.1120715601,27572.460352713417,27641.853695618498,27707.632350006857,27770.104745113877,27829.54798289743,27886.20982220113,27940.31131416071,27992.049618226592,28041.600745849897,28089.122106036488,28134.754800037354,28178.62565328814,28220.84899447866,28261.528202234305
