Date,Close,EMA_19
2024-01-01,44167.332031,44167.332031
2024-01-02,44957.96875,44246.3957029
2024-01-03,42848.175781,44106.57371071
2024-01-04,44179.921875,44113.908527139
2024-01-05,44162.691406,44118.7868150251
2024-01-06,43989.195313,44105.827664822595
2024-01-07,43943.097656,44089.55466394033
2024-01-08,46970.503906,44377.6495881463
2024-01-09,46139.730469,44553.857676231666
2024-01-10,46627.777344,44761.2496430085
2024-01-11,46368.585938,44921.98327250765
2024-01-12,42853.167969,44715.10174215688
2024-01-13,42842.382813,44527.82984924119
2024-01-14,41796.269531,44254.673817417075
2024-01-15,42511.96875,44080.40331067537
2024-01-16,43154.945313,43987.85751090784
2024-01-17,42742.652344,43863.336994217054
2024-01-18,41262.058594,43603.20915419535
2024-01-19,41618.40625,43404.72886377582
2024-01-20,41665.585938,43230.814571198236
2024-01-21,41545.785156,43062.311629678414
2024-01-22,39507.367188,42706.817185510576
2024-01-23,39845.550781,42420.69054505952
2024-01-24,40077.074219,42186.32891245357
2024-01-25,39933.808594,41961.07688060822
2024-01-26,41816.871094,41946.6563019474
2024-01-27,42120.054688,41963.996140552656
2024-01-28,42035.59375,41971.15590149739
2024-01-29,43288.246094,42102.864920747656
2024-01-30,42952.609375,42187.83936617289
2024-01-31,42582.605469,42227.315976455604
2024-02-01,43075.773438,42312.16172261004
2024-02-02,43185.859375,42399.53148784904
2024-02-03,42992.25,42458.803339064136
2024-02-04,42583.582031,42471.28120825772
2024-02-05,42658.667969,42490.01988433195
2024-02-06,43084.671875,42549.48508339876
2024-02-07,44318.222656,42726.35884065888
2024-02-08,45301.566406,42983.879597192994
2024-02-09,47147.199219,43400.211559373696
2024-02-10,47771.277344,43837.31813783633
2024-02-11,48293.917969,44282.9781209527
2024-02-12,49958.222656,44850.50257445743
2024-02-13,49742.441406,45339.69645761169
2024-02-14,51826.695313,45988.39634315052
2024-02-15,51938.554688,46583.412177635466
2024-02-16,52160.203125,47141.09127237192
2024-02-17,51662.996094,47593.281754534735
2024-02-18,52122.546875,48046.20826658126
2024-02-19,51779.144531,48419.50189302314
2024-02-20,52284.875,48806.03920372082
2024-02-21,51839.179688,49109.35325214874
2024-02-22,51304.972656,49328.91519253387
2024-02-23,50731.949219,49469.21859518048
2024-02-24,51571.101563,49679.40689196243
2024-02-25,51733.238281,49884.79003086619
2024-02-26,54522.402344,50348.55126217957
2024-02-27,57085.371094,51022.23324536162
2024-02-28,62504.789063,52170.48882712546
2024-02-29,61198.382813,53073.278225712915
2024-03-01,62440.632813,54010.01368444163
2024-03-02,62029.847656,54811.99708159747
2024-03-03,63167.371094,55647.53448283772
2024-03-04,68330.414063,56915.82244085395
2024-03-05,63801.199219,57604.36011866856
2024-03-06,66106.804688,58454.60457560171
2024-03-07,66925.484375,59301.692555541544
2024-03-08,68300.09375,60201.53267498739
2024-03-09,68498.882813,61031.267688788656
2024-03-10,69019.789063,61830.11982620979
2024-03-11,72123.90625,62859.49846858881
2024-03-12,71481.289063,63721.67752802993
2024-03-13,73083.5,64657.85977522694
2024-03-14,71396.59375,65331.73317270425
2024-03-15,69403.773438,65738.93719923383
2024-03-16,65315.117188,65696.55519811045
2024-03-17,68390.625,65965.9621782994
2024-03-18,67548.59375,66124.22533546947
2024-03-19,61912.773438,65703.08014572253
2024-03-20,67913.671875,65924.13931865028
2024-03-21,65491.390625,65880.86444928526
2024-03-22,63778.761719,65670.65417625674
2024-03-23,64062.203125,65509.809071131065
2024-03-24,67234.171875,65682.24535151797
2024-03-25,69958.8125,66109.90206636616
2024-03-26,69987.835938,66497.69545352955
2024-03-27,69455.34375,66793.4602831766
2024-03-28,70744.953125,67188.60956735894
2024-03-29,69892.828125,67459.03142312306
2024-03-30,69645.304688,67677.65874961075
2024-03-31,71333.648438,68043.25771844968
2024-04-01,69702.148438,68209.14679040472
2024-04-02,65446.972656,67932.92937696425
2024-04-03,65980.8125,67737.71768926783
2024-04-04,68508.84375,67814.83029534105
2024-04-05,67837.640625,67817.11132830694
2024-04-06,68896.109375,67925.01113297624
2024-04-07,69362.554688,68068.76548847862
2024-04-08,71631.359375,68425.02487713075
2024-04-09,69139.015625,68496.42395191768
2024-04-10,70587.882813,68705.56983802591
2024-04-11,70060.609375,68841.07379172332
2024-04-12,67195.867188,68676.55313135099
2024-04-13,63821.472656,68191.04508381589
2024-04-14,65738.726563,67945.8132317343
2024-04-15,63426.210938,67493.85300236088
2024-04-16,63811.863281,67125.65403022479
2024-04-17,61276.691406,66540.75776780231
2024-04-18,63512.753906,66237.95738162208
2024-04-19,63843.570313,65998.51867475988
2024-04-20,64994.441406,65898.11094788389
2024-04-21,64926.644531,65800.9643061955
2024-04-22,66837.679688,65904.63584437595
2024-04-23,66407.273438,65954.89960373836
2024-04-24,64276.898438,65787.09948716452
2024-04-25,64481.707031,65656.56024154807
2024-04-26,63755.320313,65466.436248693266
2024-04-27,63419.140625,65261.70668632394
2024-04-28,63113.230469,65046.85906459155
2024-04-29,63841.121094,64926.285267532396
2024-04-30,60636.855469,64497.34228767916
2024-05-01,58254.011719,63873.00923081124
2024-05-02,59123.433594,63398.05166713012
2024-05-03,62889.835938,63347.23009421711
2024-05-04,63891.472656,63401.6543503954
2024-05-05,64031.132813,63464.60219665586
2024-05-06,63161.949219,63434.33689889028
2024-05-07,62334.816406,63324.38484960125
2024-05-08,61187.941406,63110.74050524113
2024-05-09,63049.960938,63104.662548517015
2024-05-10,60792.777344,62873.47402806531
2024-05-11,60793.710938,62665.49771905878
2024-05-12,61448.394531,62543.787400252906
2024-05-13,62901.449219,62579.55358212762
2024-05-14,61552.789063,62476.87713021486
2024-05-15,66267.492188,62855.93863599338
2024-05-16,65231.582031,63093.50297549404
2024-05-17,67051.875,63489.340177944636
2024-05-18,66940.804688,63834.48662895017
2024-05-19,66278.367188,64078.87468485516
2024-05-20,71448.195313,64815.806747669645
2024-05-21,70136.53125,65347.87919790268
2024-05-22,69122.335938,65725.32487191241
2024-05-23,67929.5625,65945.74863472117
2024-05-24,68526.101563,66203.78392754906
2024-05-25,69265.945313,66510.00006609416
2024-05-26,68518.09375,66710.80943448475
2024-05-27,69394.554688,66979.18395983627
2024-05-28,68296.21875,67110.88743885265
2024-05-29,67578.09375,67157.60806996738
2024-05-30,68364.992188,67278.34648177064
2024-05-31,67491.414063,67299.65323989358
2024-06-01,67706.9375,67340.38166590422
2024-06-02,67751.601563,67381.50365561381
2024-06-03,68804.78125,67523.83141505242
2024-06-04,70567.765625,67828.22483604719
2024-06-05,71082.820313,68153.68438374247
2024-06-06,70757.164063,68414.03235166823
2024-06-07,69342.585938,68506.88771030141
2024-06-08,69305.773438,68586.77628307127
2024-06-09,69647.992188,68692.89787356414
2024-06-10,69512.28125,68774.83621120773
2024-06-11,67332.03125,68630.55571508696
2024-06-12,68241.1875,68591.61889357827
2024-06-13,66756.398438,68408.09684802045
2024-06-14,66011.09375,68168.39653821841
2024-06-15,66191.0,67970.65688439657
2024-06-16,66639.046875,67837.49588345691
2024-06-17,66490.296875,67702.77598261122
2024-06-18,65140.746094,67446.5729937501
2024-06-19,64960.296875,67197.94538187509
2024-06-20,64828.65625,66961.01646868758
2024-06-21,64096.199219,66674.53474371882
2024-06-22,64252.578125,66432.33908184693
2024-06-23,63180.796875,66107.18486116224
2024-06-24,60277.414063,65524.20778134602
2024-06-25,61804.640625,65152.25106571142
2024-06-26,60811.277344,64718.15369354028
2024-06-27,61604.800781,64406.81840228625
2024-06-28,60320.136719,63998.150233957625
2024-06-29,60887.378906,63687.07310116186
2024-06-30,,63687.07310116186
2024-07-01,63292.480469,63643.711273451765
