Date,Close,EMA_1,EMA_2,EMA_3,EMA_4,EMA_5,EMA_6,EMA_7,EMA_8,EMA_9,EMA_10,EMA_11,EMA_12,EMA_13,EMA_14,EMA_15,EMA_16,EMA_17,EMA_18,EMA_19,EMA_20,EMA_21,EMA_22,EMA_23,EMA_24,EMA_25,EMA_26,EMA_27,EMA_28,EMA_29,EMA_30
2019-07-12,11815.986328,11815.986328,11760.275667749429,11790.42102032129,11802.6570440834,11793.78793203079,11770.926789429612,11739.934993726376,11704.698860528222,11667.663584768567,11630.333639813325,11593.615739314111,11558.039078252936,11523.89468945781,11491.3236326795,11460.373071862816,11431.032134165953,11403.254946454945,11376.975471186091,11352.11705456597,11328.598540488605,11306.338141103104,11285.25583616047,11265.27480597603,11246.322230464859,11228.329674491102,11211.233206083867,11194.973345302638,11179.49490903686,11164.746795242707,11150.681735453552
2019-07-13,11392.378906,11392.378906,11515.011159916476,11591.399963160646,11638.54578885004,11659.98492335386,11662.770251306865,11653.045971794782,11635.294426188617,11612.606649014853,11587.069142756356,11560.076267095093,11532.55289790633,11505.106720392409,11478.131002455566,11451.873801129965,11426.484695558192,11402.046497515506,11378.59688537703,11356.143239709374,11334.6728610135,11314.160028821003,11294.570885711733,11275.866814311361,11258.00676450767,11240.948846145633,11224.651406077655,11209.073742495308,11194.176563999834,11179.922269293193,11166.27510129526
2019-07-14,10256.058594,10256.058594,10675.709449305492,10923.729278580322,11085.550910910024,11192.009480235907,11260.852634933475,11303.799127346087,11328.797574591146,11341.297038011884,11345.067224800654,11342.739988245912,11336.169158843817,11326.671273764921,11315.188014661491,11302.396900238718,11288.787507139581,11274.714508236006,11260.434959968921,11246.134775138436,11231.9476927265,11217.968989291821,11204.26546904115,11190.88279595208,11177.850910867057,11165.188057519046,11152.9037903682,11141.0012318885,11129.478772965362,11118.33135760698,11107.551455663308
2019-07-15,10895.089844,10895.089844,10821.963045768498,10909.409561290162,11009.366484146014,11093.036268157271,11156.348980381053,11201.621806509565,11232.418078904226,11252.055599209509,11263.25315556417,11268.131630871594,11268.310802713999,11265.016783798505,11259.174925239959,11251.48351820888,11242.470135005513,11232.53398998756,11221.977579340613,11211.030282024592,11199.865992847786,11188.616339719838,11177.380632081049,11166.233383289407,11155.230025517692,11144.411271863735,11133.806461007593,11123.436132753608,11113.314019243613,11103.44859003318,11093.844254910837
2019-07-16,9477.641602,9477.641602,9925.748749922832,10193.52558164508,10396.676531287609,10554.57137943818,10676.71830084361,10770.626755382174,10842.467750703287,10897.172799767608,10938.596509461593,10969.716626059662,10992.823233373383,11009.677472113004,11021.637148807964,11029.753278682769,11034.84324876957,11037.54594687783,11038.363265936337,11037.691414022134,11035.844622290855,11033.073181745307,11029.577238160959,11025.51740151529,11021.022951636278,11016.198220335757,11011.127582562585,11005.879380556922,11000.50902495095,10995.061457497635,10989.573116013364
2019-07-17,9693.802734,9693.802734,9771.118072640944,9943.66415782254,10115.527012372566,10267.648497625454,10395.885281745435,10501.420750036632,10587.208858102556,10656.498786614087,10712.270368468575,10757.064310716385,10792.973925777478,10821.69536666829,10844.592560166902,10862.759460597423,10877.073776443738,10888.24114544696,10896.830578364092,10903.30254601992,10908.031109120298,10911.32132285937,10913.422933451311,10914.541179222348,10914.845334225376,10914.475490617622,10913.547964150543,10912.15962008857,10910.391349712954,10908.310875931127,10905.975026851213
2019-07-18,10666.482422,10666.482422,10368.027638880314,10305.07328991127,10335.909176223538,10400.593139083636,10473.198750389596,10542.686168027474,10604.825205635321,10658.49551369127,10703.94528729247,10741.967329263654,10773.513694427096,10799.522088858534,10820.84454174465,10838.224830772744,10852.298322979768,10863.601287286187,10872.583404009976,10879.620533617928,10885.026472251699,10889.063240963063,10891.949845499024,10893.869616120484,10894.976301247347,10895.39910072396,10895.246812880132,10894.61124879653,10893.57004435344,10892.188979002385,10890.523891054361
2019-07-19,10530.732422,10530.732422,10476.497494293437,10417.902855955635,10413.838474534123,10443.972900055758,10489.636942278283,10539.697731520606,10588.36014260525,10632.942895353017,10672.452039057474,10706.76151138638,10736.162729438312,10761.1235650216,10782.162925778695,10799.788279676151,10814.46704051156,10826.615857809942,10836.599090114189,10844.731722456136,10851.284181751536,10856.487711966422,10860.53963475998,10863.60818327711,10865.836790907559,10867.347817745194,10868.245746889012,10868.619904025349,10868.546760053203,10868.091875202226,10867.311538212145
2019-07-20,10767.139648,10767.139648,10670.258930097812,10592.521251977818,10555.158943920473,10551.695149370506,10568.923429627344,10596.558210640454,10628.08892158186,10659.782245882414,10689.667967956115,10716.824534155316,10740.928409217033,10761.983005447088,10780.15982207487,10795.707200716632,10808.899111980787,10820.00739005328,10829.287569891643,10836.972515010522,10843.270416632342,10848.365160696747,10852.417896780851,10855.569138670684,10857.941019474954,10859.639496995565,10860.756406230566,10861.371314309252,10861.5531661185,10861.361726722078,10860.848835617813
2019-07-21,10599.105469,10599.105469,10622.823289365939,10595.813360488908,10572.737553952284,10567.498589247005,10577.546869448104,10597.195025230341,10621.648154341447,10647.646890505932,10673.202059055002,10697.204689962764,10719.109495337489,10738.714785954648,10756.019241664888,10771.131984252053,10784.217506924224,10795.46273215847,10805.057875060944,10813.18581040947,10820.01661209593,10825.705188724314,10830.390729147734,10834.197166198126,10837.234175436959,10839.598417918984,10841.374855324599,10842.638039644306,10843.453324937913,10843.877976207274,10843.962166803762
2019-07-22,10343.106445,10343.106445,10436.34539312198,10469.459902744453,10480.88511037137,10492.701207831336,10510.56389103436,10533.672880172755,10559.749996710014,10586.738801404746,10613.184674681364,10638.188315802303,10661.262872208645,10682.199308675412,10700.96420210957,10717.628791845547,10732.322087874314,10745.200922474196,10756.43140873874,10766.177873868523,10774.596596182031,10781.832575658467,10788.018182700105,10793.272939431616,10797.703957002002,10801.406727694446,10804.466084189444,10806.957211455427,10808.946643562884,10810.493207460122,10811.648894429327
2019-07-23,9900.767578,9900.767578,10079.293516373993,10185.113740372228,10248.838097422822,10295.389997887558,10336.336373024544,10375.446554629567,10413.3094592189,10449.544556723798,10483.65429346657,10515.284859501919,10544.263596176546,10570.56620429321,10594.27131889496,10615.521140114854,10634.49214553616,10651.374995310396,10666.361531818871,10679.636844281671,10691.3747849266,10701.735757689516,10710.865956204445,10718.897492645647,10725.949046681842,10732.126793102567,10737.525454101336,10742.229380494326,10746.313604558547,10749.84483216278,10752.8823578855
2019-07-24,9811.925781,9811.925781,9901.048359457998,9998.519760686115,10074.073170853693,10134.235258925039,10186.504775303245,10234.566361222176,10279.668641836923,10322.02080157904,10361.521836654467,10398.058346418266,10431.596239995539,10462.189000965609,10489.958580508966,10515.071720225496,10537.719632061317,10558.102860387018,10576.420926469516,10592.865737953503,10607.617736933591,10620.843941626832,10632.697245317102,10643.316516675175,10652.827185427295,10661.342099863909,10668.962515353089,10675.779123387589,10681.873065002785,10687.316895418595,10692.175481957405
2019-07-25,9911.841797,9911.841797,9908.243984485998,9955.180778843056,10009.180621312216,10060.104104950025,10108.029638645176,10153.885220166632,10197.929342984273,10239.985000663231,10279.761829444564,10317.022254848554,10351.634017996224,10383.567971827666,10412.87634270777,10439.667979822309,10464.086945583515,10486.296075566237,10506.46522863062,10524.763343858152,10541.35336170182,10556.38920120621,10570.014162854746,10582.360290035576,10593.548354353112,10603.68823041284,10612.879499178785,10621.21217150276,10628.767460312936,10635.618555524023,10641.831373250476
2019-07-26,9870.303711,9870.303711,9882.950468828667,9912.742244921528,9953.62985718733,9996.837306966685,10040.107945032269,10082.989842874975,10125.123646987768,10166.048742730585,10205.314898818278,10242.569164207129,10277.583201535266,10310.244505995142,10340.533325146735,10368.49744621952,10394.230094456041,10417.85247950332,10439.500858353713,10459.317380572338,10477.44387115879,10494.017793005645,10509.169775736942,10523.022241782612,10535.688782884863,10547.274036611852,10557.873885239616,10567.575852895421,10576.459615532733,10584.597565889087,10592.055395040768
2019-07-27,9477.677734,9477.677734,9612.768645609556,9695.209989460764,9763.249007912398,9823.78411597779,9879.41359902305,9931.66181565623,9981.246777434932,10028.374540984469,10073.017232487682,10115.087259172607,10154.520821914455,10191.306395710122,10225.485912993838,10257.14498219208,10286.400404990623,10313.38861889184,10338.256318948059,10361.153415915105,10382.228048572239,10401.62324218695,10419.474815585905,10435.910199467393,10451.047898974075,10464.997397949403,10477.859355518163,10489.725987260033,10500.681554737372,10510.802910429815,10520.160062070398
