Date,Close,EMA_19
2024-04-01,69702.148438,69702.148438
2024-04-02,65446.972656,69276.6308598
2024-04-03,65980.8125,68947.04902382
2024-04-04,68508.84375,68903.22849643801
2024-04-05,67837.640625,68796.6697092942
2024-04-06,68896.109375,68806.61367586479
2024-04-07,69362.554688,68862.20777707832
2024-04-08,71631.359375,69139.1229368705
2024-04-09,69139.015625,69139.11220568344
2024-04-10,70587.882813,69283.9892664151
2024-04-11,70060.609375,69361.65127727359
2024-04-12,67195.867188,69145.07286834624
2024-04-13,63821.472656,68612.71284711162
2024-04-14,65738.726563,68325.31421870046
2024-04-15,63426.210938,67835.40389063042
2024-04-16,63811.863281,67433.04982966738
2024-04-17,61276.691406,66817.41398730064
2024-04-18,63512.753906,66486.94797917057
2024-04-19,63843.570313,66222.61021255351
2024-04-20,64994.441406,66099.79333189817
2024-04-21,64926.644531,65982.47845180835
2024-04-22,66837.679688,66067.99857542751
2024-04-23,66407.273438,66101.92606168476
2024-04-24,64276.898438,65919.42329931629
2024-04-25,64481.707031,65775.65167248466
2024-04-26,63755.320313,65573.61853653619
2024-04-27,63419.140625,65358.17074538257
2024-04-28,63113.230469,65133.67671774432
2024-04-29,63841.121094,65004.42115536989
2024-04-30,60636.855469,64567.664586732906
2024-05-01,58254.011719,63936.29929995962
2024-05-02,59123.433594,63455.012729363654
2024-05-03,62889.835938,63398.49505022729
2024-05-04,63891.472656,63447.79281080457
2024-05-05,64031.132813,63506.126811024114
2024-05-06,63161.949219,63471.70905182171
2024-05-07,62334.816406,63358.01978723954
2024-05-08,61187.941406,63141.011949115586
2024-05-09,63049.960938,63131.90684800403
2024-05-10,60792.777344,62897.99389760363
2024-05-11,60793.710938,62687.56560164327
2024-05-12,61448.394531,62563.64849457894
2024-05-13,62901.449219,62597.42856702105
2024-05-14,61552.789063,62492.96461661895
2024-05-15,66267.492188,62870.41737375705
2024-05-16,65231.582031,63106.53383948135
2024-05-17,67051.875,63501.06795553322
2024-05-18,66940.804688,63845.041628779894
2024-05-19,66278.367188,64088.374184701905
2024-05-20,71448.195313,64824.35629753172
2024-05-21,70136.53125,65355.573792778545
2024-05-22,69122.335938,65732.2500073007
2024-05-23,67929.5625,65951.98125657062
2024-05-24,68526.101563,66209.39328721356
2024-05-25,69265.945313,66515.04848979221
2024-05-26,68518.09375,66715.353015813
2024-05-27,69394.554688,66983.2731830317
2024-05-28,68296.21875,67114.56773972853
2024-05-29,67578.09375,67160.92034075568
2024-05-30,68364.992188,67281.32752548011
2024-05-31,67491.414063,67302.33617923211
2024-06-01,67706.9375,67342.7963113089
2024-06-02,67751.601563,67383.67683647801
2024-06-03,68804.78125,67525.78727783021
2024-06-04,70567.765625,67829.98511254719
2024-06-05,71082.820313,68155.26863259247
2024-06-06,70757.164063,68415.45817563323
2024-06-07,69342.585938,68508.1709518699
2024-06-08,69305.773438,68587.93120048291
2024-06-09,69647.992188,68693.93729923462
2024-06-10,69512.28125,68775.77169431116
2024-06-11,67332.03125,68631.39764988005
2024-06-12,68241.1875,68592.37663489205
2024-06-13,66756.398438,68408.77881520285
2024-06-14,66011.09375,68169.01030868257
2024-06-15,66191.0,67971.20927781431
2024-06-16,66639.046875,67837.99303753288
2024-06-17,66490.296875,67703.2234212796
2024-06-18,65140.746094,67446.97568855164
2024-06-19,64960.296875,67198.30780719648
2024-06-20,64828.65625,66961.34265147684
2024-06-21,64096.199219,66674.82830822916
2024-06-22,64252.578125,66432.60328990624
2024-06-23,63180.796875,66107.42264841562
2024-06-24,60277.414063,65524.42178987406
2024-06-25,61804.640625,65152.44367338665
2024-06-26,60811.277344,64718.32704044799
2024-06-27,61604.800781,64406.974414503195
2024-06-28,60320.136719,63998.290644952875
2024-06-29,60887.378906,63687.19947105759
2024-06-30,,63687.19947105759
2024-07-01,63263.613281,63640.65153808423
