Date,Close,EMA_17
2024-01-01,44167.332031,44167.332031
2024-01-02,44957.96875,44255.180555333325
2024-01-03,42848.175781,44098.846691518505
2024-01-04,44179.921875,44107.85504523867
2024-01-05,44162.691406,44113.94797421215
2024-01-06,43989.195313,44100.08656741079
2024-01-07,43943.097656,44082.64335503181
2024-01-08,46970.503906,44403.51674958383
2024-01-09,46139.730469,44596.429385074516
2024-01-10,46627.777344,44822.13471384401
2024-01-11,46368.585938,44993.96262763912
2024-01-12,42853.167969,44756.09655445699
2024-01-13,42842.382813,44543.4616942951
2024-01-14,41796.269531,44238.218120595644
2024-01-15,42511.96875,44046.4126349739
2024-01-16,43154.945313,43947.36071031013
2024-01-17,42742.652344,43813.50422516456
2024-01-18,41262.058594,43530.01026614627
2024-01-19,41618.40625,43317.6098199078
2024-01-20,41665.585938,43134.05161080693
2024-01-21,41545.785156,42957.577560272824
2024-01-22,39507.367188,42574.220852242506
2024-01-23,39845.550781,42271.03528877111
2024-01-24,40077.074219,42027.26183657432
2024-01-25,39933.808594,41794.65592073272
2024-01-26,41816.871094,41797.124273317975
2024-01-27,42120.054688,41833.00543050486
2024-01-28,42035.59375,41855.515243782094
2024-01-29,43288.246094,42014.70756047297
2024-01-30,42952.609375,42118.91887319819
2024-01-31,42582.605469,42170.439606065054
2024-02-01,43075.773438,42271.03225405782
2024-02-02,43185.859375,42372.67971194028
2024-02-03,42992.25,42441.52085505803
2024-02-04,42583.582031,42457.30543016269
2024-02-05,42658.667969,42479.67904558906
2024-02-06,43084.671875,42546.90047107916
2024-02-07,44318.222656,42743.71404718148
2024-02-08,45301.566406,43027.91986482798
2024-02-09,47147.199219,43485.61757084709
2024-02-10,47771.277344,43961.8019900863
2024-02-11,48293.917969,44443.1482099656
2024-02-12,49958.222656,45055.93425952498
2024-02-13,49742.441406,45576.657275799975
2024-02-14,51826.695313,46271.10594659997
2024-02-15,51938.554688,46900.822473422195
2024-02-16,52160.203125,47485.19810137528
2024-02-17,51662.996094,47949.397878333584
2024-02-18,52122.546875,48413.0811001854
2024-02-19,51779.144531,48787.088148053685
2024-02-20,52284.875,49175.73113160327
2024-02-21,51839.179688,49471.669860091795
2024-02-22,51304.972656,49675.37017074826
2024-02-23,50731.949219,49792.76784277623
2024-02-24,51571.101563,49990.36047835665
2024-02-25,51733.238281,50184.01356753924
2024-02-26,54522.402344,50666.056764923764
2024-02-27,57085.371094,51379.3139125989
2024-02-28,62504.789063,52615.47781819902
2024-02-29,61198.382813,53569.13392873246
2024-03-01,62440.632813,54554.8560269844
2024-03-02,62029.847656,55385.410652430575
2024-03-03,63167.371094,56250.07292371606
2024-03-04,68330.414063,57592.33305030316
2024-03-05,63801.199219,58282.207069047254
2024-03-06,66106.804688,59151.606804486444
2024-03-07,66925.484375,60015.37097898794
2024-03-08,68300.09375,60935.89573132261
2024-03-09,68498.882813,61776.22762928676
2024-03-10,69019.789063,62581.067788588225
2024-03-11,72123.90625,63641.383173189526
2024-03-12,71481.289063,64512.48382761291
2024-03-13,73083.5,65464.81895787814
2024-03-14,71396.59375,66123.90504589168
2024-03-15,69403.773438,66488.33486723705
2024-03-16,65315.117188,66357.97734732182
2024-03-17,68390.625,66583.82708650829
2024-03-18,67548.59375,66691.0233824518
2024-03-19,61912.773438,66160.10672195716
2024-03-20,67913.671875,66354.94729451746
2024-03-21,65491.390625,66258.99655345996
2024-03-22,63778.761719,65983.41490518663
2024-03-23,64062.203125,65769.94692961033
2024-03-24,67234.171875,65932.63859020919
2024-03-25,69958.8125,66379.9912468526
2024-03-26,69987.835938,66780.86287920231
2024-03-27,69455.34375,67078.02742040205
2024-03-28,70744.953125,67485.46360980182
2024-03-29,69892.828125,67752.94855593496
2024-03-30,69645.304688,67963.21034838662
2024-03-31,71333.648438,68337.70346945478
2024-04-01,69702.148438,68489.3084659598
2024-04-02,65446.972656,68151.27115374204
2024-04-03,65980.8125,67910.10908110403
2024-04-04,68508.84375,67976.6351554258
2024-04-05,67837.640625,67961.19131871182
2024-04-06,68896.109375,68065.07110274384
2024-04-07,69362.554688,68209.23594555007
2024-04-08,71631.359375,68589.47188215562
2024-04-09,69139.015625,68650.53229802722
2024-04-10,70587.882813,68865.79346635753
2024-04-11,70060.609375,68998.55078954002
2024-04-12,67195.867188,68798.25261159113
2024-04-13,63821.472656,68245.2770609699
2024-04-14,65738.726563,67966.77145008434
2024-04-15,63426.210938,67462.26472651941
2024-04-16,63811.863281,67056.66456590613
2024-04-17,61276.691406,66414.44532591656
2024-04-18,63512.753906,66092.03516814805
2024-04-19,63843.570313,65842.20573979827
2024-04-20,64994.441406,65748.00970270958
2024-04-21,64926.644531,65656.74690585295
2024-04-22,66837.679688,65787.96165942485
2024-04-23,66407.273438,65856.77407926653
2024-04-24,64276.898438,65681.23234134802
2024-04-25,64481.707031,65547.95175130935
2024-04-26,63755.320313,65348.77048038608
2024-04-27,63419.140625,65134.36716312096
2024-04-28,63113.230469,64909.79641932974
2024-04-29,63841.121094,64791.05471651532
2024-04-30,60636.855469,64329.477022346946
2024-05-01,58254.011719,63654.42532197506
2024-05-02,59123.433594,63150.9817966445
2024-05-03,62889.835938,63121.965590128435
2024-05-04,63891.472656,63207.466375225275
2024-05-05,64031.132813,63298.98486831135
2024-05-06,63161.949219,63283.758685054534
2024-05-07,62334.816406,63178.32065404847
2024-05-08,61187.941406,62957.1674042653
2024-05-09,63049.960938,62967.47779690249
2024-05-10,60792.777344,62725.844413246654
2024-05-11,60793.710938,62511.16291599702
2024-05-12,61448.394531,62393.07753988623
2024-05-13,62901.449219,62449.56328200998
2024-05-14,61552.789063,62349.92170211998
2024-05-15,66267.492188,62785.207311662205
2024-05-16,65231.582031,63057.026724921954
2024-05-17,67051.875,63500.89875548618
2024-05-18,66940.804688,63883.11052576549
2024-05-19,66278.367188,64149.25015490266
2024-05-20,71448.195313,64960.24406135792
2024-05-21,70136.53125,65535.38708231814
2024-05-22,69122.335938,65933.93695517168
2024-05-23,67929.5625,66155.67312681927
2024-05-24,68526.101563,66419.05406417268
2024-05-25,69265.945313,66735.37531404238
2024-05-26,68518.09375,66933.45514025989
2024-05-27,69394.554688,67206.91064556435
2024-05-28,68296.21875,67327.94487939053
2024-05-29,67578.09375,67355.73919834713
2024-05-30,68364.992188,67467.87841941966
2024-05-31,67491.414063,67470.49349092858
2024-06-01,67706.9375,67496.76504749207
2024-06-02,67751.601563,67525.08021588184
2024-06-03,68804.78125,67667.26921967274
2024-06-04,70567.765625,67989.54659804243
2024-06-05,71082.820313,68333.24367748215
2024-06-06,70757.164063,68602.5681647619
2024-06-07,69342.585938,68684.79236178835
2024-06-08,69305.773438,68753.7902591452
2024-06-09,69647.992188,68853.14602901795
2024-06-10,69512.28125,68926.38327579373
2024-06-11,67332.03125,68749.23305070553
2024-06-12,68241.1875,68692.78354507158
2024-06-13,66756.398438,68477.62964428584
2024-06-14,66011.09375,68203.5701004763
2024-06-15,66191.0,67979.95120042337
2024-06-16,66639.046875,67830.96183093188
2024-06-17,66490.296875,67681.99905805055
2024-06-18,65140.746094,67399.63761760049
2024-06-19,64960.296875,67128.59975731155
2024-06-20,64828.65625,66873.05047872137
2024-06-21,64096.199219,66564.51144986344
2024-06-22,64252.578125,66307.62996932305
2024-06-23,63180.796875,65960.20406995382
