Date,Close,EMA_10
2024-04-01,69702.148438,69702.148438
2024-04-02,65446.972656,68928.480114
2024-04-03,65980.8125,68392.54054781818
2024-04-04,68508.84375,68413.6865845785
2024-04-05,67837.640625,68308.95095556423
2024-04-06,68896.109375,68415.70703182528
2024-04-07,69362.554688,68587.86115112978
2024-04-08,71631.359375,69141.22446456073
2024-04-09,69139.015625,69140.82285736786
2024-04-10,70587.882813,69403.9246674828
2024-04-11,70060.609375,69523.32188703139
2024-04-12,67195.867188,69100.14830538932
2024-04-13,63821.472656,68140.38909640943
2024-04-14,65738.726563,67703.72318124407
2024-04-15,63426.210938,66925.99368247241
2024-04-16,63811.863281,66359.78815493197
2024-04-17,61276.691406,65435.588746035246
2024-04-18,63512.753906,65085.982411483375
2024-04-19,63843.570313,64860.08930266821
2024-04-20,64994.441406,64884.51695781944
2024-04-21,64926.644531,64892.17651657954
2024-04-22,66837.679688,65245.90436592871
2024-04-23,66407.273438,65457.06237903258
2024-04-24,64276.898438,65242.48711702665
2024-04-25,64481.707031,65104.1634650218
2024-04-26,63755.320313,64858.91925556328
2024-04-27,63419.140625,64597.141322733594
2024-04-28,63113.230469,64327.339349327485
2024-04-29,63841.121094,64238.93603017703
2024-04-30,60636.855469,63584.012291781204
2024-05-01,58254.011719,62614.92127854825
2024-05-02,59123.433594,61980.105335903114
2024-05-03,62889.835938,62145.51089992073
2024-05-04,63891.472656,62462.95849193514
2024-05-05,64031.132813,62748.08109576511
2024-05-06,63161.949219,62823.32984544418
2024-05-07,62334.816406,62734.509220090695
2024-05-08,61187.941406,62453.3150720742
2024-05-09,63049.960938,62561.79613860616
2024-05-10,60792.777344,62240.15635776867
2024-05-11,60793.710938,61977.16628144709
2024-05-12,61448.394531,61881.02596318398
2024-05-13,62901.449219,62066.557464241436
2024-05-14,61552.789063,61973.14502765208
2024-05-15,66267.492188,62753.935420442605
2024-05-16,65231.582031,63204.41662236213
2024-05-17,67051.875,63903.954509205374
2024-05-18,66940.804688,64456.10908716803
2024-05-19,66278.367188,64787.42874186475
2024-05-20,71448.195313,65998.47720934388
2024-05-21,70136.53125,66750.85067128135
2024-05-22,69122.335938,67182.02981068475
2024-05-23,67929.5625,67317.9448451057
2024-05-24,68526.101563,67537.60970290465
2024-05-25,69265.945313,67851.8525411038
2024-05-26,68518.09375,67972.98730635765
2024-05-27,69394.554688,68231.45410301989
2024-05-28,68296.21875,68243.2294933799
2024-05-29,67578.09375,68122.29572185628
2024-05-30,68364.992188,68166.42235206423
2024-05-31,67491.414063,68043.69357223436
2024-06-01,67706.9375,67982.46519546448
2024-06-02,67751.601563,67940.48998956184
2024-06-03,68804.78125,68097.63385509605
2024-06-04,70567.765625,68546.74872235132
2024-06-05,71082.820313,69007.8526479238
2024-06-06,70757.164063,69325.90926884675
2024-06-07,69342.585938,69328.94139051097
2024-06-08,69305.773438,69324.72903550896
2024-06-09,69647.992188,69383.5041541437
2024-06-10,69512.28125,69406.9181715721
2024-06-11,67332.03125,69029.66600401353
2024-06-12,68241.1875,68886.30627601106
2024-06-13,66756.398438,68499.05030546359
2024-06-14,66011.09375,68046.69456810657
2024-06-15,66191.0,67709.29555572355
2024-06-16,66639.046875,67514.70488650109
2024-06-17,66490.296875,67328.44888440998
2024-06-18,65140.746094,66930.68474069907
2024-06-19,64960.296875,66572.43240148106
2024-06-20,64828.65625,66255.38219212086
2024-06-21,64096.199219,65862.80346973524
2024-06-22,64252.578125,65570.03522523792
2024-06-23,63180.796875,65135.62825246739
2024-06-24,60277.414063,64252.31658165513
2024-06-25,61804.640625,63807.284589536015
2024-06-26,60811.277344,63262.555999438555
2024-06-27,61604.800781,62961.14595972245
2024-06-28,60320.136719,62480.962461409275
2024-06-29,60887.378906,62191.219996789405
2024-06-30,,62191.219996789405
2024-07-01,63263.613281,62420.27487302857
